comment,date,num_likes,tag,sentiment_score
쥐좃보다 작은나라가 별의별 지랄을 다떤다 ㅋㅋ 미국이나 중국은 1도관심없는데 그런다고 환경이 나아지니 중국에서부는 미세먼지나 해결해,2023.10.29,1,youtube,0
똥대가리 세키들,2023.10.29,0,youtube,0
백화점도 단속하나요 일회용품 엄청씁니다,2023.10.29,0,youtube,0
대기업 계열사를 단속할리가 있겠냐,2023.11.1,0,youtube,0
미친것든ㅅ,2023.10.28,0,youtube,0
이런 쓸대없는 짓거리나 하고,2023.10.28,0,youtube,0
치실가지고다녀야겠네ㅡㅡ,2023.10.28,1,youtube,0
안내장도 쓰레기다,2023.10.28,0,youtube,0
G ral,2023.10.28,0,youtube,0
중국집도ㅎ,2023.10.28,0,youtube,0
그냥 상인들 죽으라는건가,2023.10.28,0,youtube,0
누구의 탁상행정일까나 그냥 다 죽여라정도껏해야지,2023.10.28,2,youtube,0
ㅈ1랄들을 해라 ㄹㅇ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ생각해낸 새기 애미애비 부터 좀 맞자,2023.10.28,1,youtube,0
장난하는것도아니고 ㅋㅋㅋㅋㅋ나참나,2023.10.28,0,youtube,0
녹말 이쑤시개있잖아 멍청이들아 고구마 옥수수전분이라 친환경이라 대체가능하구만,2023.10.28,0,youtube,0
1회용품 사용에 관한 처벌을 중범죄 수준으로 올려야 말을 들어요 살인 강간 이랑 동급으로 하고 절대 못쓱 해야합니다 이새끼들이 편할생각만 하고,2023.10.28,0,youtube,0
넌 숨도 산소호흡기 사서 숨쉬어라 어디서 편하게 숨을 쉬고 생활하고 있니ㅋㅋ 감빵에 보내버릴라 라고 비유 해봤는데 맘에드니,2023.10.28,0,youtube,0
진짜 세금바닦 났냐 왜지랄들이냐 대체아예 식당 자체들을 없애버리지 그냐,2023.10.28,1,youtube,0
전 정부에서 돈을 다 처먹어서 먹을 돈 없다고 응애,2023.10.28,1,youtube,0
문재인이 시작한거임 ㅋㅋㅋㅋ,2023.10.29,1,youtube,0
애초에 일회용품 생산을 하지말아야지 이건 무슨 ㄱ소린지 가정에서는 써도되고말같지 않은소리고,2023.10.27,1,youtube,0
쓰잘데기없는 1회용품 사용규제법은 누가만들었냐 좀 현실성있는법을 좀 만들어라그럼 식당이나 배달업소는 어떻게하는데생각이란걸 좀 하고 법을 만들어라,2023.10.27,0,youtube,0
우리나라 공무원들이나 높은 인간들 생각이란 걸 달고 살면 나라가 이지경까지 안오지,2023.10.28,0,youtube,0
자판기 커피는 되고 ㅋㅋㅋㅋ,2023.10.27,0,youtube,0
종이빨대도 사용가능 ㅋㅋ 엌ㅋ,2023.10.28,0,youtube,0
이거 누구 대가리에서 나온걸까,2023.10.27,1,youtube,0
훠훠훠 줩니돠 췁췁지가 만들어 놓고 시골가서 책방카페 열고 일회용 나눠주다 욕 디지게 먹음 ㅋㅋ,2023.10.28,1,youtube,0
과태료는 손님한테 부과해야 한다니까공무원 편의주의 정책일도 제대로 안하고 세금만 축내는 인간들,2023.10.26,3,youtube,0
괜찮은 정책 같은데 뭐가 문제라고 생각하는거임,2023.10.26,0,youtube,0
형평성,2023.10.28,0,youtube,0
진따 지랄들한다 도대체 누구 머리냐,2023.10.26,0,youtube,0
훠훠훠 췁췁 줴가 안 끼는 곳이 없숩니돠 훠훠훠,2023.10.28,0,youtube,0
대기업에 만들지 말리고해 기업한테는 찍소리도 못하는 현정부가 정상이냐,2023.10.26,0,youtube,0
문재인때 시작한건데 뭔 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 문재인이랑 민주당이 만들고 이제 본격 시행되는거란다 ㅋㅋㅋ,2023.10.29,0,youtube,0
현정부는 모르겠고 전정부는 비정상이지,2023.11.4,0,youtube,0
이제 커피는 못사먹나요,2023.10.26,0,youtube,0
한번쓰지말고 두번씁시다 그럼 일회용아니고 이회용품이니까 되는거아닙니까,2023.10.26,1,youtube,0
MasterAingkun 딱봐도 비꼬는 댓글인 거 안 보이나요 문해력 좀 챙기고 아군 적군 식별 똑바로 하세요 아저씨,2023.10.29,0,youtube,0
ㅋㅋㅋㅆㅂㅂㄱㅎ면상에처바른게더많어ㅋㅋ현정부무능한거광고잘때린다ㅉㅉ,2023.10.25,0,youtube,0
진심 1차원적 생각이네 ㅡㅡ공무원이나공기업이나 대갈에서 나오는 생각이 거기서 거기인 초딩보다 못한 생각임,2023.10.25,1,youtube,0
환경을 위한다고 한다는게 고작 이런 1차원적인 정책이라는게 한심하다아이디어내고 최종 승인한것들 다 짤라라,2023.10.25,4,youtube,0
윤짜장 대단해요,2023.10.25,13,youtube,0
응 문재인이 시작한거야 ㅋㅋㅋㅋ,2023.10.29,1,youtube,0
이쑤시게도 씻어서 다회용으로 쓰란건가ㅡㅡ,2023.10.25,0,youtube,0
저사람들은 인회용 안쓰는지 보자,2023.10.25,0,youtube,0
애초에 소고기에 회만 처먹는 인간들인데 쓸일 있나,2023.10.28,0,youtube,0
MasterAingkun 식당 안갈까요 회 쳐먹더라도 물도 마실건데 안그런가요,2023.10.28,0,youtube,0
비용이 왜 증가한다고 나불거리지어차피 가격에 다 포함된 물품들이지 그냥 줬냐그래도 위생을 위해서는 일회용품 좀 써야지 않겄냐설거지 제대로 하갔니꼴통 국회색히들아,2023.10.25,0,youtube,0
배달할때 쓰는 봉투도 못쓰게하는건가,2023.10.25,0,youtube,0
형평성은 개나 줘버린 법안 ㅋㅋㅋ 계도기간 동안에 수정안도 없고 엿이나 먹으라고 그대로 방치된 법안 ㅋㅋㅋㅋ,2023.10.28,0,youtube,0
그냥 서민들 죽으라는 거임,2023.10.25,0,youtube,0
뭘 알아야지좆두 이론만 아는 새끼들은 현장이든 어디든 존나게 민폐덩어리,2023.10.24,0,youtube,0
그저 규제규제규제 진짜 짜증난다이런 정책안을 기획한 공무원 들 정신차려라할줄아는건규제규제규제또규제 벌금벌금과태료과태료과태료 들,2023.10.24,0,youtube,0
국회 생수병 들고 처먹는놈들 부터 다짤라라 국회방송 생중계 보면 전부 생수에 종이컵 쓰던데,2023.10.24,0,youtube,0
지들배채우려고 국민들한테 강제로 이딴걸 만드냐 나라가 개미쳤네,2023.10.24,0,youtube,0
이쑤시개 안쓴다,2023.10.24,0,youtube,0
방사능 방류는 암말 못하는 등신들이 지랄한다,2023.10.24,0,youtube,0
까고있네 ㅋㅋㅋ대한민국 5000만 국민 모두가 정직하게 플라스틱 사용 절제하고 분리수거 철저하게 한다고 가정해보자서쪽 유사인간들 14억중에 양심적인 사람이 몇이나 될까니기럴꺼,2023.10.24,0,youtube,0
아니 이쑤시개를 일회용으로 사용 안하면 어쩌자는거지 가지고 다니면서 여러번 사용하라는건가 나무젓가락이나 종이컵이야 이해한다지만 이쑤시개는 기본적으로 1회만 사용하고 버리는건데 제외시켜야지 도대체가 규제를 만드는 인간들이 제정신인건지,2023.10.24,0,youtube,0
진짜 왜 우리나라만 이지랄인지 모르겠다아주 환경 보호할꺼면 그냥 아무도 밖에 처나오게하지 말고 집구석에만 있게하든가분리수거도 우리나라 만큼 끔직히 잘하는 나라 있냐 좀 적당히 좀 해라 쫌,2023.10.24,1,youtube,0
이제식당에서 일회용커피도못마시겠네 자판기도 물론이고,2023.10.24,0,youtube,0
저 안내장은 환경오염 안되나,2023.10.24,1,youtube,0
그렇다면 전집 꼬치전이나 선술집 꼬치 수제햄버거집은,2023.10.24,22,youtube,0
무상제공을 하지말라는거니까 음식에 쓰이는 재료같은개념으론 괜찮을듯요,2023.10.25,0,youtube,0
이제 맥날같은 곳은 종이 봉투값까지 받을 명분이 생겼네 ㅋㅋㅋㅋ,2023.10.28,3,youtube,0
이쑤시게안되는데 100배는더큰 그런막대기가되는건 사기지,2023.11.2,0,youtube,0
불편함은 국민몫,2023.10.24,6,youtube,0
기업들 부자들 세금 감면해주느라 세수가 펑크가 났는데 소상공인 들 지원해줄 돈이 어딧냐,2023.10.23,0,youtube,0
꼰대 머리에서 나온 발상으로 MZ는 고통받는구나,2023.10.23,0,youtube,0
그냥 나죽고 환경살리자  근데 옛날 사람들도  다 지옥가잇는거지,2023.10.23,0,youtube,0
법 판사 국개,2023.10.23,1,youtube,0
ㅋㅋ 앗싸리 그냥 지구 리셋 시키자 다시 원시 시대로 돌아가자 우가우가 ㅡㅡ,2023.10.23,0,youtube,0
ㅋㅋㅋㅋㅋㅋ 개웃기네,2023.11.1,0,youtube,0
꼭 경쟁을해서  배달팁붇이며  쓸데없는  가게  만들고싶니,2023.10.23,0,youtube,0
업주들도   배달말고   와서  먹으락해   배짱들이  없냐,2023.10.23,0,youtube,0
등신들  일회용품을   알팔게햐 편의점 가봐  다일회용이지 등신들아  서민 잡을  생각말고  또라이시키들,2023.10.23,0,youtube,0
휴지써도 벌금물겠네  세금충들,2023.10.23,1,youtube,0
빡대가리가 내놓은 정책에 고통받는 자영업자들과 시민들,2023.10.23,1,youtube,0
공무원 ㅅㄱ들일회용품 쓰기만 해봐라,2023.10.23,0,youtube,0
진짜 미칀나라네ㅋㅋㅋ 이딴 나라에 세금을 왜 내야하나,2023.10.23,0,youtube,0
정말 민생을 위해 일하는거냐   할일이 그렇게 없냐   중국산 저질 식품 부터 막아라   중국산 저질 프라스틱 제품부터 막아라    중국산  as도 안되는 제품좀 잡아라 ,2023.10.23,0,youtube,0
과태료걷어들이기 서민고혈짜기,2023.10.23,0,youtube,0
상세하게  보도 하던지 안그럼  말던지,2023.10.23,0,youtube,0
일회용품 뭐시기 이런거좀하지마라 ㅋㅋ 대가리 깨진애들말고는 아무도안좋아하는데,2023.10.23,0,youtube,0
어휴 씨 조선도 갈때까지 갔구나환경 pc충들 개노답 ㅋㅋㅋ,2023.10.23,0,youtube,0
비응신 같은 규재 ㅋㅋㅋㅋㅋ,2023.10.23,1,youtube,0
다회용 이쑤시개 설거지 하라고 하겄네 ㅋㅋㅋㅋㅋ 미쳐돌아가는 나라,2023.10.22,2,youtube,0
대기업의 이중포장 과대포장은 절대 규제 안하고 왜 매번 소상공인만 죽이려 드는거냐,2023.10.22,24,youtube,0
그럼 그것도 관심을 갖고 바꿔야 지요 결국은 환경때문에 점진적으로 다 바꿔야 한다고 생각 합니다,2023.11.7,0,youtube,0
userqb9hs2bs3i점진적좋지요 근데  무조건적인 일회용품규제가아니라 소비자나 판매자의 상황을 보면서 좀더 디테일하게 개선되야지요,2023.11.28,0,youtube,0
Goldsz4rx 지구 상황을 좀만 본다면 지금 매우 위기 입니다 ㅠㅠ,2023.11.28,0,youtube,0
뭔 규제가 이리 많냐,2023.10.22,0,youtube,0
우리나라만환경오염 지키면뭐하냐 인도 중국부터통제하고 국민들에게요구해라,2023.10.22,0,youtube,0
재활용할수 있는 프라스틱 흰색이런건 안되는건가,2023.10.22,0,youtube,0
이쑤시개가 별것 아닌 것 같지만 음식물 재활용 업체에 보내지는 곳에서 이쑤시개 하나 때문에 가축 사료로 활용을 못한다고 하더군요 그러면 이쑤시개 대체품은 없는가 물론 있습니다 치실이라고요 요즘은 금속 재질로 여러번 쓸 수 있는 다회용 고정형 제품도 있죠  주머니에 넣고 다닐 수 있으니 휴대도 간편하죠물론 그런 걸 찾기전에 양치질을 해야겠죠 ㅎㅎㅎ  치과치료가 필요하다면 그것도 비용문제가 걸려서 어려운 점도 없지는 않겠지만요,2023.10.22,9,youtube,0
이부분은 주목 할 필요가 있네요,2023.10.31,0,youtube,0
소고기 돼지고기 닭고기 섞인 음식물을 다시 소 돼지 닭 사료로 활용하려는 것부터 이상한것 같아요 그리고 그렇게 음식물 쓰레기 재활용한 사료로 가축 키우면 고기에서 냄새나서 팔지도 못한다고 하더라구요,2023.11.1,3,youtube,0
일회용 치실 챙겨 다녀요 어차피 써야하는 것들인데 이쑤시개 빨대는 너무해요 빨대는 음료 다 먹기도 전에 흐물 이상한맛 나고 ,2023.10.22,0,youtube,0
그저 쉽게 세금 삥뜯을려는 생각만하지환경 생각하려면 소상인 죽일 과태료만 생각하지말고 본질을 내세우고 방법과 처리등 구체적으로 이해하고 따르게 해야지한번도 나랏돈 먹는 ㅅㄲ들은 그런적이없어돈먹을 생각만 머리에 가득하지지들이 현장에 있어봐  있지도 않겠지만ㅆㅂ,2023.10.22,1,youtube,0
이젠 스텐으로된 이쑤시게 챙겨서 가야겟네,2023.10.22,0,youtube,0
50 60대 남자들이 자주가는 국밥집 근처 바닥보면 버려진 이쑤시개 엄청 많음 그 꼴 안 봐도 되서 일단 매우 지지한다,2023.10.21,0,youtube,0
이렇게 말도안되는 규제때리고 나몰라라 하고 조지는데 애 낳고 살고싶겠냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2023.10.21,14,youtube,0
재인이는 애초에 출산 장려 정책을 펴진 않은 거 같음,2023.10.29,3,youtube,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄹㅇ,2023.10.31,0,youtube,0
휴게소나 탕후루집은어케한대 긴꼬치 종이컵 무조건 쓰는디,2023.10.21,30,youtube,0
망하라는거겠죠 지들한테 이득보는것이 없잖아요 ,2023.10.28,4,youtube,0
휴지도 쓰면 안됨 그 있자나 네모난거 냅킨 비슷한 휴지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이게 나라냨ㅋㅋㅋ 정부가 민생이라매 ㅋㅋㅋㅋㅋㅋ 이게 민생을 위한정치냐 ㅋㅋㅋㅋㅋㅋㅋㅋ으이구 또민의힘 진짜 진절머리난다 ㅋㅋㅋㅋㅋㅋ,2023.10.21,0,youtube,0
법이 이상해지고 있네,2023.10.21,22,youtube,0
종이는 만들때 환경이 보호되더냐  저런 안내장도 자원소멸 하는 방법이다탁상행정 그만해라,2023.10.21,5,youtube,0
누구를 위한  법인지세수확대를 이런식으로  하나환경보호 한다고  인간의 자유억압하네,2023.10.21,9,youtube,0
미쳤나봐그냥 막 저질러 놓고 될대로 되라 하는 것 같아,2023.10.21,16,youtube,0
문재인이 만든 정책인데 문재인이 생각 없긴 하지 ㅋㅋ,2023.11.3,0,youtube,0
이 법 만든사람 이쑤시개 쓰는 날엔 이빨 다 뽑아버린다,2023.10.21,7,youtube,0
이게 누구 대가리에서 나오는거지진짜 면상 보고싶다,2023.10.21,1,youtube,0
배달 사업이 많이 죽겠구나 싶네,2023.10.21,0,youtube,0
배달시키면 그릇수거 비용 붙겠네,2023.10.21,10,youtube,0
이러니 애를 안낳지 갈수록 빡빡하이 답이없는데 ㅋㅋㅋㅋㅋㅋㅋ,2023.10.20,1,youtube,0
그럼 손님이 갖고 온 이쑤시개는 괜찮다는거네 ㅋㅋ,2023.10.20,2,youtube,0
수백억년간 온갖고난에도 버틴 지구를 걱정해주는 귀얇은 한국 ㅋㅋ 환경단체 같은 소리하네,2023.10.20,0,youtube,0
배달도 금지 시켜라 욕나온다,2023.10.20,0,youtube,0
슈퍼  마트같은데도 프라스틱사용하는데 그렇게따지면 다규제해야하는거아니냐,2023.10.20,0,youtube,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 별 미친짓거리 다하네,2023.10.20,1,youtube,0
쓴 손님이랑 사장 둘이 반반 벌금내게 해주면 좀 더 잘 지켜질듯,2023.10.20,24,youtube,0
이건  아닌거같은데 ㅡㅡ,2023.10.20,1,youtube,0
이럴때 하는말이 지랄염병인가,2023.10.20,0,youtube,0
현장에서 일 안해보니 아무것도 모르는,2023.10.20,283,youtube,0
너는 쓰레기 매립지에서 일해 봤냐더이상 버릴 곳이 없다,2023.10.24,3,youtube,0
hahahana5140 왜 쓰레기 매립지에서 일하냐 고생하네 하기싫음 하지마 불만을 와 나한테 푸는거같냐,2023.10.25,0,youtube,0
괜찮은 정책 같은데 뭐가 문제임,2023.10.28,1,youtube,0
userdy7zq6ll2b종이빨대는 되는데 종이컵은 안되는 모순적인 정책,2023.10.31,20,youtube,0
플라스틱을 막아야지 나무말고 윤돼지야,2023.10.19,0,youtube,0
플라스틱도 아니고 나무인데 저걸 못쓰게하네무슨 과태료에 환장했냐,2023.10.18,12,youtube,0
종이 빨대는 사용 가능한 븅신같은 상황 ㅋㅋㅋㅋㅋ,2023.10.28,0,youtube,0
예 환장했습니다,2023.11.2,0,youtube,0
민주당에서 낸 법안이다 어기구 의원,2023.10.18,2,youtube,0
제발  공무원들  다 뒤져라,2023.10.18,0,youtube,0
이쑤시게도 남이 쓰던거 써야겠네 개 쓰레기 룬두창이,2023.10.18,0,youtube,0
개같은 룬두창이 대기업 법인세 인상해라 서민들 등쳐먹지말고,2023.10.18,0,youtube,0
이쑤시개 하면 다 건드릴판연관없음,2023.10.17,0,youtube,0
배민 요기요 쿠팡이츠나 다회용기 의무화 해줘맛없는 음식점만 하니깐 안쓰잖아 ,2023.10.17,10,youtube,0
배달 없애자  딸배들 없어져야함,2023.10.17,1,youtube,0
중학교때 학교 잘다녔는데지금이 중학교시절인줄 알아그리고 약은 누가해진짜 돌아미쳤네고딩친구들이얘기하더니 제정신아니군,2023.10.17,5,youtube,0
우리아파트 관리사무실이랑 경찰이랑 공조하나보네관리사무실 뚱땡이가 나냐걔한테 왜 확인을 받아급이 다른데또  경비 이용식배치해났더라사람전면 배치했더라지금 상황 아파트 한땅 해먹으려고 쇼해놓으려나경비실하이테크관리사무실 다 바꿔주길,2023.10.17,1,youtube,0
이쑤시개 대체할 물질이나 상품 개발하고 쓰라고해라 가격도 합리적으로하고대안을 주고 뭘하라고해야지 그리고 슈퍼가봐라 기업들이만드는 포장에 훨씬더 비효율이규 낭비심하다,2023.10.17,1,youtube,0
나무이쑤시게 쓰면됨플라스틱 쓰지마세요,2023.10.16,0,youtube,0
그럼 나무죽는데  나무보호안하냐,2023.10.23,0,youtube,0
userwx8qz1qn8q 그럼 니는  아무것도 쳐드시지마세요어디개쌉소리  지껄이지뇌가없냐ㅋ,2023.10.23,0,youtube,0
이쑤시개 연관없네,2023.10.16,0,youtube,0
종이빨대 이딴거 나왔을때도 음료에서도 맛없는 맛 나고쯧편의점에도 비닐봉지 못쓰게 해놓고 종이쇼핑백으로 바꿔놓고왜 그렇게 자영업자 위주로 괴롭히는 것이냐,2023.10.16,40,youtube,0
습도높을때는 종이재질은 곰팡이가 피는거죠벌레도생기고,2023.10.26,1,youtube,0
userye6xl7oi5u 먼 소리고 이거는,2023.10.31,0,youtube,0
결론은 비닐봉지안쓰고 종이쇼핑백쓰는게아니라비닐봉투까지 사서담게 한다는것ᆢ병종류나 무거운거 봉투넣음 다 터짐,2023.11.2,0,youtube,0
심지어 전분으로 만들어진초록색이쑤시개도 있는데 굳이,2023.10.16,0,youtube,0
탕후루를 없애라 등싱들아,2023.10.16,3,youtube,0
자질구레한 이런 잡법말고 남에 영업집 차박아놓고 몇날몇일 개겨도 경찰이 손끝하나 못건드는 어이가출법 갈수록 흉악한 성인범죄 쌍싸다귀 날려버리는 촉법소년강력범죄에 관한법등 사회에 심각한 피해를 끼치는 개법을 개정해야지 장난까냐,2023.10.16,0,youtube,0
배달이 나라를 얼마나 먹여살리는지 여기서나옴,2023.10.16,1,youtube,0
향우회연합회 없애단체 모이는데 도와주라고 함정판인간 폰으로 잡는다아예 팔지마그나마 재활용되는거 팔던지거기가서 행운상 받게 해서 다 개박살 내버림이제부터 밖에서 뭐 받으면 다 버리고쓰레기통으로선수쳐서 사람이상하게 만들지마,2023.10.16,0,youtube,0
짜장면에 랩도 싸지말고모든과자 봉투도 다 없애서 슈퍼나 마트에서 바가지로 퍼서 집에서 들고온 장바구니에 넣고 하자깔끔하게 몇십년전으로 돌아가면되잖아ㅋㅋㅋ,2023.10.16,8,youtube,0
이제 치킨집족발집중국집등 배달시키면 봉투없이 오는건가요치킨은 어떻게 옴 그릇들고 와서 담아서 와야하나,2023.10.16,3,youtube,0
주머니에 넣어서 오것지ㅋ,2023.11.1,0,youtube,0
나무이쑤시개가 금지면 플라스틱 이쑤시개를 제공하면 되겠네요,2023.10.16,1,youtube,0
카페에서도 재활용 쓰지못하면 배달 같은거 못하겠네요 이제 유리로 포장해야되는건가요,2023.10.16,15,youtube,0
나무젓가락 이쑤시개 아껴서 종이빨대 쳐 만들라고 하는 모양ㅋㅋㅋㅋ개 싑색히들 진짜 하는 꼬라지들이 아놔네,2023.10.16,0,youtube,0
정부가 돈에 미쳤구나 300이라니 오토바이 번호판 안달아도 최대 100만원인데,2023.10.16,42,youtube,0
중구남구 왜자꾸 끌여들이나거기안산다니까거기서 받아오는 모든건 쓰레기통이다,2023.10.16,0,youtube,0
이쑤게 까지 하냐 하는데 이거 때문에 음식물 사용 재활용 더져지고  있음 음식을 먹고 쓰레기통에 이쑤시게를 버리시면 되는데 꼭 잔반에 넣으시는분들이 꽤 많아요 그렇다보니 잔반을 이용한 사료가 힘들어지고 또한 설거지 알바 하는분들도 손이 성할 날일 없음 바로 이쑤시게에 찔려 손이 골마요  모두 나 하나 쯤 하는 거부터 버려요 그리고 혹시 먹자 골목 길거리 바닥 한번들 보신분 계시나요 담배꽁초와 이쑤시게가 절반입니다,2023.10.16,1,youtube,0
일회용컵 보증금제도 이제 없어졌다 보면 되는데 이것도 어느정도 하다가 또 사라지겠지 자영업자만 봉이지,2023.10.16,0,youtube,0
휴지도 막아라ㅋㅋㅋ적당히해야지,2023.10.16,3,youtube,0
이쑤시개도 휴대로 들고다녀야겠네,2023.10.16,1,youtube,0
장사를 하지말란 소리네도데체 누구 대가리에서 나온건지,2023.10.16,5,youtube,0
참쉽게 일하네  본질을 다뤄야지 제일 만만한게 소상공인이냐,2023.10.16,93,youtube,0
본질이 뭔가요,2023.10.28,1,youtube,0
그러게요본질은 환경보호를 위함 아닌가요,2023.11.1,1,youtube,0
마트에 파는 음료도 패트병대신 개인 말통에 받으러 다녀야 할거 같습니다,2023.11.1,4,youtube,0
식당에사 포장 해야 하는 경우는 냄비 가져가야 하나요,2023.10.16,31,youtube,0
환경보호한다고 나무 심기 운동하고 종이 대신 플라스틱 쓰더니 환경보호하다고 플라스틱 대신 종이 쓰라고 하는건 왜그럴까요,2023.10.16,166,youtube,0
다음은 이제 전국민 비건식으로 바꿀듯 고기 금지,2023.10.27,5,youtube,0
근데 종이는 사라지고 나무를 다시 심어서 만들수있는데 플라스틱은 진짜 답이없음 태평양 한가운데 쓰레기들 수거해서 봤더니 플라스틱들이 60년전에 만든거였음,2023.10.27,8,youtube,0
모순이긴한데 어쩔수없긴해  그나마 재활용이 용이하니까 그렇지 근데 저런식으로 할거면 배달음식업체 봉지전면금지 식기류금지 해야하고편의점에서 볼수있는 봉지과자도 재활용가능한 형태로 나와야함,2023.10.29,2,youtube,0
eyemc3pl 비건하면 성격 나빠짐 ㅋ 전세계 비건들 보면 알 수 있음 ㅋ,2023.10.31,2,youtube,0
userft2pf3wt2j종이사용 때문에 사라지는 나무 대체하는건 시간상 불가능해요 나무가 일이년만에 뚝딱 쓸만해지는것도 아닌데환경보호한다고 원전폐기하고 화석연료 발전소 더 사용하는거보다 멍청한 짓,2023.11.1,1,youtube,0
PC에 찌들은 좀스러운 디스토피아,2023.10.16,9,youtube,0
잡다한거 규제하지말고 규제할곳은 따로 있을텐데설거지를 제대로안하는데 일회용품 써야지,2023.10.16,13,youtube,0
추첨 사은품들도 다 재활용 된거 줘라,2023.10.16,1,youtube,0
향우회연합회 없애단체 모이는데 도와주라고 함정판인간 폰으로 잡는다아예 팔지마그나마 재활용되는거 팔던지거기가서 행운상 받게 해서 다 개박살 내버림이제부터 밖에서 뭐 받으면 다 버리고쓰레기통으로,2023.10.16,0,youtube,0
분리수거 그렇게 열심히 했지만 활용도 못한다며환경 핑계로 세수 채우는 꼼수,2023.10.16,34,youtube,0
물값이더들겠다    지구 온난화로 인한 수자원 부족이 더문제 아닌가  우리나라가 앞장설필요 있나  인구 얼마된다고 미국은 분리수거 안하고 버리던데   중국인도는  코끼리 비스켓 효과밖에 없을듯하다,2023.10.16,7,youtube,0
국민 엿맥이는 법 ㅋㅋ시범운행을 먼저하던데 현정부는 그냥 강제하고있음 독단적 국가인듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2023.10.16,3,youtube,0
왜 점심 밥먹고 이도 못쑤셔 이제는 왜  이제는 개인 이쑤시개 가져다녀야 하는거임 누구를 위한 법임 와ㅡㅡ,2023.10.16,11,youtube,0
치실 좀 갖고 다녀라,2023.10.24,0,youtube,0
hahahana5140 근처 음식점에서 식사 후 치실로 정리하기에는 좀 식당 거울보고 식당 화장실에서 죄송함다 그럴 용기가 ㅎㅎ식 후 커피도 한잔 먹을려면 후다닥 하다보니시간이 ㅎㅎ 머 회사 복귀 후 점심 시간 남아 있음 양치질은 합니다 ㅎㅎ,2023.10.25,0,youtube,0
hahahana5140틀니나 빼고 말해 ,2023.11.16,0,youtube,0
도대체 ㅇ넘의 정부는 뭐하는거고제대로하는게 하나도 음네,2023.10.16,0,youtube,0
문재인때 실행한법임ㅋㅋㅋ 자살골 지리노,2023.10.22,0,youtube,0
이쑤시개가 얼마나 오염시킬까배달음식 그릇이 어마어마한데 그건 안하고 미친 행정,2023.10.16,64,youtube,0
휴지도 오염시킨다잖아요 1회용품이니깐,2023.10.16,0,youtube,0
진국민7일 1똥 때리기운동하자  하루 3똥때리는 넘들은 알아서 횐경파괴세 내라,2023.11.1,0,youtube,0
userganada휴지가 오염시킨다는건 무슨 헛소리세요 어느시대에 사시는거죠 현재 국내에서 생산되는 모든 휴지재품은 물에 녹아 자연 분해될 수 있게 만들었는데요 환경오염을 시킨다구요,2023.11.4,0,youtube,0
userio3jc5me3k 그걸 왜 나한테 따져 뉴스에 가서 따져라 아가야,2023.11.4,0,youtube,0
이런 얘기가 있다 사람 목을 졸라도 숨은 쉬게 내버려두라고 규제는 정도껏 해야된다 계속 목 조르다 보면 언젠가 죽게 되어있는 거다,2023.10.16,26,youtube,0
이수시게  몸에지니고 단여야되 것내,2023.10.16,0,youtube,0
아니 플라스틱 이쑤시개도 아니고 나무 이쑤시개를 못쓰게 한다고,2023.10.16,31,youtube,0
이쑤시개때문에  음식재활용퇴비로 못쓴다니까 규제하는거래요 ㅠ날카로워서 위험,2023.11.2,0,youtube,0
이쑤시게는 몇년전부터 못쓰게 햇어요 실수로 음식쓰레기들어가면  동물들 해친다고 그래서 당면같은 이쑤시게 나온걸로 알고있는데 왜또 x랄들이지,2023.11.6,0,youtube,0
종이 빨대에 이은 개같은 소리네,2023.10.16,0,youtube,0
폐어구 단속이나 잘해라 뻘짓거리 하지말고,2023.10.16,2,youtube,0
자영업 조지기 ㅋㅋㅋ 신난다,2023.10.16,2,youtube,0
무능한 정책 국민 죽이기,2023.10.16,0,youtube,0
젓가락 뾰족하게 만들어주이소ㅋㅋㅋ,2023.10.16,0,youtube,0
녹말이쑤시게 쓰면 되겟네,2023.10.16,1,youtube,0
이 쑤실 자유도 없읍니까  그냥 전국민 도시락 스댕으로 된거 하나씩 배급해서 모든 식당에서 무조건 갖고가서 쓰게끔 법으로 의무화 시키면 전세계 최초 자연환경 보호 재활용에 앞장선 초 슈퍼 자이언츠 선진국 초강국 될 것 같아요,2023.10.16,88,youtube,0
휴지 이쑤시개나무 전부 자연분해되는건데 ㅋㅋ 1회용이라 쓰지말래요 플라스틱 막으려다 전부막고있음 독단적 나라 ㅋㅋㅋㅋ,2023.10.16,13,youtube,0
융통성 진짜 없네,2023.10.21,2,youtube,0
userfk6qi9re7g 멀 자꾸 전정부 탓을하고 즤랄이야 ㅄ아잘못된게있거나 안맞으면 고치던지 해야지 전정부탓만 하고 즤랄이야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2023.10.29,0,youtube,0
